Satellite,Epoch Time,L1C,C1C
G15,2025-03-11 11:17:11,24817109.492,130414861.793
G11,2025-03-11 11:17:11,21817655.5,114652754.198
G05,2025-03-11 11:17:12,20904847.352,109855935.423
G19,2025-03-11 11:17:12,22027425.461,115755169.208
G20,2025-03-11 11:17:12,20679251.602,108670512.639
G17,2025-03-11 11:17:12,24491708.922,128704829.923
G12,2025-03-11 11:17:12,21989275.789,115554401.471
G06,2025-03-11 11:17:12,22873617.727,120201842.206
G09,2025-03-11 11:17:12,24817458.586,130416657.646
G29,2025-03-11 11:17:12,25482240.266,133910041.353
G13,2025-03-11 11:17:12,22688020.859,119226549.468
G25,2025-03-11 11:17:12,23266258.055,122264993.502
G15,2025-03-11 11:17:12,24816341.438,130410819.651
G11,2025-03-11 11:17:12,21817623.773,114652588.858
G05,2025-03-11 11:17:13,20904598.492,109854627.761
G19,2025-03-11 11:17:13,22027849.055,115757391.7
G20,2025-03-11 11:17:13,20679397.281,108671278.134
G17,2025-03-11 11:17:13,24492192.219,128707370.893
G12,2025-03-11 11:17:13,21989409.82,115555106.167
G06,2025-03-11 11:17:13,22873739.844,120202484.882
G09,2025-03-11 11:17:13,24817884.391,130418901.194
G29,2025-03-11 11:17:13,25481518.57,133906249.238
G13,2025-03-11 11:17:13,22687334.547,119222941.169
G25,2025-03-11 11:17:13,23266086.18,122264092.511
G15,2025-03-11 11:17:13,24815572.672,130406777.422
G11,2025-03-11 11:17:13,21817592.484,114652423.576
G05,2025-03-11 11:17:14,20904349.813,109853320.508
G19,2025-03-11 11:17:14,22028271.898,115759614.555
G20,2025-03-11 11:17:14,20679543.188,108672043.844
G17,2025-03-11 11:17:14,24492676.273,128709912.065
G12,2025-03-11 11:17:14,21989543.914,115555811.331
G06,2025-03-11 11:17:14,22873862.172,120203127.515
G09,2025-03-11 11:17:14,24818312.039,130421145.053
G29,2025-03-11 11:17:14,25480797.086,133902456.969
G13,2025-03-11 11:17:14,22686648.398,119219332.894
G25,2025-03-11 11:17:14,23265914.781,122263192.005
G15,2025-03-11 11:17:14,24814802.875,130402735.053
G11,2025-03-11 11:17:14,21817560.742,114652258.255
G05,2025-03-11 11:17:15,20904100.938,109852013.748
G19,2025-03-11 11:17:15,22028695.383,115761837.842
G20,2025-03-11 11:17:15,20679688.703,108672809.836
G17,2025-03-11 11:17:15,24493158.922,128712453.501
G12,2025-03-11 11:17:15,21989678.063,115556517.022
G06,2025-03-11 11:17:15,22873984.828,120203770.172
G09,2025-03-11 11:17:15,24818739.133,130423389.311
G29,2025-03-11 11:17:15,25480074.898,133898664.637
G13,2025-03-11 11:17:15,22685961.406,119215724.703
G25,2025-03-11 11:17:15,23265744.023,122262292.062
G15,2025-03-11 11:17:15,24814033.297,130398692.597
G11,2025-03-11 11:17:15,21817529.117,114652092.977
G05,2025-03-11 11:17:16,20903852.578,109850707.459
G19,2025-03-11 11:17:16,22029118.234,115764061.54
G20,2025-03-11 11:17:16,20679834.75,108673576.1
G17,2025-03-11 11:17:16,24493643.266,128714995.158
G12,2025-03-11 11:17:16,21989812.469,115557223.244
G06,2025-03-11 11:17:16,22874106.828,120204412.834
G09,2025-03-11 11:17:16,24819166.578,130425633.93
G29,2025-03-11 11:17:16,25479352.68,133894872.215
G13,2025-03-11 11:17:16,22685274.898,119212116.594
G25,2025-03-11 11:17:16,23265572.695,122261392.683
G15,2025-03-11 11:17:16,24813263.492,130394650.041
G11,2025-03-11 11:17:16,21817497.898,114651927.719
G05,2025-03-11 11:17:17,20903604.289,109849401.609
G19,2025-03-11 11:17:17,22029541.422,115766285.628
G20,2025-03-11 11:17:17,20679980.602,108674342.606
G17,2025-03-11 11:17:17,24494127.102,128717537.026
G12,2025-03-11 11:17:17,21989947.133,115557929.947
G06,2025-03-11 11:17:17,22874228.68,120205055.496
G09,2025-03-11 11:17:17,24819593.383,130427878.907
G29,2025-03-11 11:17:17,25478631.102,133891079.687
G13,2025-03-11 11:17:17,22684589.188,119208508.54
G25,2025-03-11 11:17:17,23265401.492,122260493.823
G15,2025-03-11 11:17:17,24812493.68,130390607.359
G11,2025-03-11 11:17:17,21817466.344,114651762.461
G05,2025-03-11 11:17:18,20903355.781,109848096.269
G19,2025-03-11 11:17:18,22029964.938,115768510.162
G20,2025-03-11 11:17:18,20680126.578,108675109.415
G17,2025-03-11 11:17:18,24494610.156,128720079.186
G12,2025-03-11 11:17:18,21990082.188,115558637.202
G06,2025-03-11 11:17:18,22874351.016,120205698.183
G09,2025-03-11 11:17:18,24820020.117,130430124.28
G29,2025-03-11 11:17:18,25477909.555,133887287.107
G13,2025-03-11 11:17:18,22683902.008,119204900.579
G25,2025-03-11 11:17:18,23265231.43,122259595.552
G15,2025-03-11 11:17:18,24811725.633,130386564.628
G11,2025-03-11 11:17:18,21817435.328,114651597.258
G05,2025-03-11 11:17:19,20903107.297,109846791.304
G19,2025-03-11 11:17:19,22030388.125,115770734.998
G20,2025-03-11 11:17:19,20680272.531,108675876.385
G17,2025-03-11 11:17:19,24495093.789,128722621.464
G12,2025-03-11 11:17:19,21990216.266,115559344.873
G06,2025-03-11 11:17:19,22874473.508,120206340.79
G09,2025-03-11 11:17:19,24820446.586,130432369.912
G29,2025-03-11 11:17:19,25477188.141,133883494.34
G13,2025-03-11 11:17:19,22683215.266,119201292.586
G25,2025-03-11 11:17:19,23265060.563,122258697.729
G15,2025-03-11 11:17:19,24810956.422,130382521.679
G11,2025-03-11 11:17:19,21817403.938,114651431.975
G05,2025-03-11 11:17:20,20902859.0,109845486.819
G19,2025-03-11 11:17:20,22030811.648,115772960.264
G20,2025-03-11 11:17:20,20680418.086,108676643.634
G17,2025-03-11 11:17:20,24495577.617,128725163.996
G12,2025-03-11 11:17:20,21990351.25,115560053.074
G06,2025-03-11 11:17:20,22874595.68,120206983.416
G09,2025-03-11 11:17:20,24820874.602,130434615.91
G29,2025-03-11 11:17:20,25476466.117,133879701.505
G13,2025-03-11 11:17:20,22682528.672,119197684.682
G25,2025-03-11 11:17:20,23264888.922,122257800.461
G15,2025-03-11 11:17:20,24810186.844,130378478.642
G11,2025-03-11 11:17:20,21817372.508,114651266.728
G05,2025-03-11 11:17:21,20902611.008,109844182.787
G19,2025-03-11 11:17:21,22031234.852,115775185.922
G20,2025-03-11 11:17:21,20680564.336,108677411.141
G17,2025-03-11 11:17:21,24496062.5,128727706.73
G12,2025-03-11 11:17:21,21990485.781,115560761.771
G06,2025-03-11 11:17:21,22874718.68,120207626.046
G09,2025-03-11 11:17:21,24821301.586,130436862.279
G29,2025-03-11 11:17:21,25475744.055,133875908.575
G13,2025-03-11 11:17:21,22681842.359,119194076.836
G25,2025-03-11 11:17:21,23264718.859,122256903.729
G15,2025-03-11 11:17:21,24809417.242,130374435.495
G11,2025-03-11 11:17:21,21817340.922,114651101.485
G05,2025-03-11 11:17:22,20902362.969,109842879.227
G19,2025-03-11 11:17:22,22031658.289,115777412.011
G20,2025-03-11 11:17:22,20680710.75,108678178.93
G17,2025-03-11 11:17:22,24496545.641,128730249.737
G12,2025-03-11 11:17:22,21990620.945,115561471.006
G06,2025-03-11 11:17:22,22874840.516,120208268.7
G09,2025-03-11 11:17:22,24821728.359,130439109.016
G29,2025-03-11 11:17:22,25475022.617,133872115.559
G13,2025-03-11 11:17:22,22681156.188,119190469.079
G25,2025-03-11 11:17:22,23264548.203,122256007.564
G15,2025-03-11 11:17:22,24808648.586,130370392.256
G11,2025-03-11 11:17:22,21817309.586,114650936.281
G05,2025-03-11 11:17:23,20902114.945,109841576.143
G19,2025-03-11 11:17:23,22032081.922,115779638.517
G20,2025-03-11 11:17:23,20680856.625,108678947.001
G17,2025-03-11 11:17:23,24497029.93,128732793.002
G12,2025-03-11 11:17:23,21990755.891,115562180.776
G06,2025-03-11 11:17:23,22874962.523,120208911.374
G09,2025-03-11 11:17:23,24822157.367,130441356.145
G29,2025-03-11 11:17:23,25474301.047,133868322.472
G13,2025-03-11 11:17:23,22680468.844,119186861.408
G25,2025-03-11 11:17:23,23264377.492,122255111.957
G15,2025-03-11 11:17:23,24807878.664,130366348.949
G11,2025-03-11 11:17:23,21817278.391,114650771.114
G05,2025-03-11 11:17:24,20901866.813,109840273.515
G19,2025-03-11 11:17:24,22032505.297,115781865.433
G20,2025-03-11 11:17:24,20681002.781,108679715.331
G17,2025-03-11 11:17:24,24497513.828,128735336.458
G12,2025-03-11 11:17:24,21990891.047,115562891.051
G06,2025-03-11 11:17:24,22875085.258,120209554.051
G09,2025-03-11 11:17:24,24822585.094,130443603.616
G29,2025-03-11 11:17:24,25473579.148,133864529.301
G13,2025-03-11 11:17:24,22679782.297,119183253.793
G25,2025-03-11 11:17:24,23264207.398,122254216.894
G15,2025-03-11 11:17:24,24807109.133,130362305.513
G11,2025-03-11 11:17:24,21817246.422,114650605.956
G05,2025-03-11 11:17:25,20901619.273,109838971.401
G19,2025-03-11 11:17:25,22032929.133,115784092.797
G20,2025-03-11 11:17:25,20681149.242,108680483.97
G17,2025-03-11 11:17:25,24497997.75,128737880.2431
G12,2025-03-11 11:17:25,21991026.516,115563601.89
G06,2025-03-11 11:17:25,22875207.211,120210196.79
G09,2025-03-11 11:17:25,24823013.781,130445851.513
G29,2025-03-11 11:17:25,25472857.68,133860736.067
G13,2025-03-11 11:17:25,22679095.883,119179646.302
G25,2025-03-11 11:17:25,23264036.992,122253322.416
G15,2025-03-11 11:17:25,24806339.484,130358262.038
G11,2025-03-11 11:17:25,21817215.508,114650440.867
G05,2025-03-11 11:17:26,20901371.445,109837669.775
G19,2025-03-11 11:17:26,22033353.172,115786320.596
G20,2025-03-11 11:17:26,20681295.766,108681252.892
G17,2025-03-11 11:17:26,24498480.664,128740424.24
G12,2025-03-11 11:17:26,21991161.945,115564313.257
G06,2025-03-11 11:17:26,22875329.609,120210839.562
G09,2025-03-11 11:17:26,24823441.305,130448099.789
G29,2025-03-11 11:17:26,25472135.711,133856942.774
G13,2025-03-11 11:17:26,22678409.422,119176038.894
G25,2025-03-11 11:17:26,23263867.094,122252428.515
G15,2025-03-11 11:17:26,24805569.641,130354218.474
G11,2025-03-11 11:17:26,21817183.813,114650275.814
G05,2025-03-11 11:17:27,20901124.281,109836368.638
G19,2025-03-11 11:17:27,22033777.516,115788548.815
G20,2025-03-11 11:17:27,20681441.797,108682022.095
G17,2025-03-11 11:17:27,24498964.422,128742968.516
G12,2025-03-11 11:17:27,21991297.281,115565025.154
G06,2025-03-11 11:17:27,22875452.125,120211482.344
G09,2025-03-11 11:17:27,24823868.969,130450348.43
G29,2025-03-11 11:17:27,25471413.727,133853149.426
G13,2025-03-11 11:17:27,22677723.188,119172431.577
G25,2025-03-11 11:17:27,23263697.063,122251535.175
G15,2025-03-11 11:17:27,24804800.016,130350174.826
G11,2025-03-11 11:17:27,21817152.391,114650110.802
G05,2025-03-11 11:17:28,20900876.648,109835067.961
G19,2025-03-11 11:17:28,22034201.445,115790777.447
G20,2025-03-11 11:17:28,20681588.531,108682791.563
G17,2025-03-11 11:17:28,24499450.328,128745512.995
G12,2025-03-11 11:17:28,21991432.609,115565737.572
G06,2025-03-11 11:17:28,22875574.672,120212125.152
G09,2025-03-11 11:17:28,24824296.375,130452597.448
G29,2025-03-11 11:17:28,25470692.039,133849355.958
G13,2025-03-11 11:17:28,22677036.07,119168824.331
G25,2025-03-11 11:17:28,23263526.672,122250642.377
G15,2025-03-11 11:17:28,24804029.289,130346131.077
G11,2025-03-11 11:17:28,21817121.328,114649945.807
G05,2025-03-11 11:17:29,20900629.234,109833767.76
G19,2025-03-11 11:17:29,22034626.008,115793006.491
G20,2025-03-11 11:17:29,20681734.781,108683561.296
G17,2025-03-11 11:17:29,24499933.766,128748057.716
G12,2025-03-11 11:17:29,21991567.867,115566450.507
G06,2025-03-11 11:17:29,22875696.297,120212767.948
G09,2025-03-11 11:17:29,24824724.727,130454846.838
G29,2025-03-11 11:17:29,25469968.156,133845562.414
G13,2025-03-11 11:17:29,22676350.563,119165217.158
G25,2025-03-11 11:17:29,23263357.289,122249750.12
G15,2025-03-11 11:17:29,24803259.961,130342087.222
G11,2025-03-11 11:17:29,21817089.289,114649780.834
G05,2025-03-11 11:17:30,20900381.938,109832468.061
G19,2025-03-11 11:17:30,22035050.641,115795235.983
G20,2025-03-11 11:17:30,20681881.234,108684331.326
G17,2025-03-11 11:17:30,24500418.18,128750602.718
G12,2025-03-11 11:17:30,21991704.195,115567163.997
G06,2025-03-11 11:17:30,22875819.523,120213410.816
G09,2025-03-11 11:17:30,24825152.523,130457096.611
G29,2025-03-11 11:17:30,25469245.813,133841768.799
G13,2025-03-11 11:17:30,22675663.273,119161610.1
G25,2025-03-11 11:17:30,23263187.648,122248858.458
G15,2025-03-11 11:17:30,24802490.563,130338043.314
G11,2025-03-11 11:17:30,21817058.359,114649615.915
G05,2025-03-11 11:17:31,20900134.766,109831168.824
G19,2025-03-11 11:17:31,22035475.109,115797465.878
G20,2025-03-11 11:17:31,20682027.805,108685101.627
G17,2025-03-11 11:17:31,24500902.711,128753147.962
G12,2025-03-11 11:17:31,21991840.219,115567877.997
G06,2025-03-11 11:17:31,22875942.156,120214053.675
G09,2025-03-11 11:17:31,24825580.602,130459346.768
G29,2025-03-11 11:17:31,25468525.258,133837975.117
G13,2025-03-11 11:17:31,22674977.641,119158003.097
G25,2025-03-11 11:17:31,23263017.484,122247967.339
G15,2025-03-11 11:17:31,24801721.203,130333999.3
G11,2025-03-11 11:17:31,21817026.797,114649451.019
G05,2025-03-11 11:17:32,20899887.289,109829870.076
G19,2025-03-11 11:17:32,22035899.617,115799696.205
G20,2025-03-11 11:17:32,20682174.742,108685872.225
G17,2025-03-11 11:17:32,24501387.414,128755693.44
G12,2025-03-11 11:17:32,21991976.453,115568592.542
G06,2025-03-11 11:17:32,22876064.461,120214696.583
G09,2025-03-11 11:17:32,24826009.141,130461597.314
G29,2025-03-11 11:17:32,25467803.766,133834181.371
G13,2025-03-11 11:17:32,22674291.195,119154396.206
G25,2025-03-11 11:17:32,23262847.594,122247076.794
G15,2025-03-11 11:17:32,24800951.367,130329955.212
G11,2025-03-11 11:17:32,21816995.32,114649286.175
G05,2025-03-11 11:17:33,20899640.609,109828571.803
G19,2025-03-11 11:17:33,22036324.172,115801926.958
G20,2025-03-11 11:17:33,20682321.531,108686643.097
G17,2025-03-11 11:17:33,24501872.773,128758239.18
G12,2025-03-11 11:17:33,21992112.148,115569307.611
G06,2025-03-11 11:17:33,22876186.672,120215339.501
G09,2025-03-11 11:17:33,24826437.195,130463848.233
G29,2025-03-11 11:17:33,25467081.766,133830387.536
G13,2025-03-11 11:17:33,22673604.617,119150789.412
G25,2025-03-11 11:17:33,23262678.617,122246186.822
G15,2025-03-11 11:17:33,24800181.57,130325911.058
G11,2025-03-11 11:17:33,21816964.336,114649121.357
G05,2025-03-11 11:17:34,20899393.5,109827273.962
G19,2025-03-11 11:17:34,22036748.406,115804158.083
G20,2025-03-11 11:17:34,20682467.953,108687414.206
G17,2025-03-11 11:17:34,24502355.609,128760785.129
G12,2025-03-11 11:17:34,21992248.547,115570023.168
G06,2025-03-11 11:17:34,22876308.219,120215982.411
G09,2025-03-11 11:17:34,24826866.211,130466099.489
G29,2025-03-11 11:17:34,25466360.484,133826593.613
G13,2025-03-11 11:17:34,22672918.5,119147182.66
G25,2025-03-11 11:17:34,23262509.453,122245297.354
G15,2025-03-11 11:17:34,24799412.383,130321866.769
G11,2025-03-11 11:17:34,21816932.445,114648956.535
G05,2025-03-11 11:17:35,20899146.609,109825976.593
G19,2025-03-11 11:17:35,22037173.102,115806389.645
G20,2025-03-11 11:17:35,20682614.586,108688185.599
G17,2025-03-11 11:17:35,24502839.828,128763331.349
G12,2025-03-11 11:17:35,21992384.633,115570739.259
G06,2025-03-11 11:17:35,22876430.648,120216625.34
G09,2025-03-11 11:17:35,24827294.938,130468351.119
G29,2025-03-11 11:17:35,25465638.5,133822799.632
G13,2025-03-11 11:17:35,22672232.523,119143576.001
G25,2025-03-11 11:17:35,23262341.32,122244408.476
G15,2025-03-11 11:17:35,24798643.336,130317822.41
G11,2025-03-11 11:17:35,21816901.141,114648791.753
G05,2025-03-11 11:17:36,20898899.773,109824679.648
G19,2025-03-11 11:17:36,22037597.625,115808621.565
G20,2025-03-11 11:17:36,20682761.844,108688957.215
G17,2025-03-11 11:17:36,24503325.594,128765877.75
G12,2025-03-11 11:17:36,21992520.5,115571455.817
G06,2025-03-11 11:17:36,22876553.031,120217268.238
G09,2025-03-11 11:17:36,24827723.297,130470603.063
G29,2025-03-11 11:17:36,25464915.586,133819005.514
G13,2025-03-11 11:17:36,22671545.781,119139969.363
G25,2025-03-11 11:17:36,23262171.922,122243520.08
G15,2025-03-11 11:17:36,24797873.219,130313777.903
G11,2025-03-11 11:17:36,21816869.859,114648626.942
G05,2025-03-11 11:17:37,20898653.211,109823383.162
G19,2025-03-11 11:17:37,22038022.555,115810853.874
G20,2025-03-11 11:17:37,20682908.492,108689729.071
G17,2025-03-11 11:17:37,24503809.25,128768424.356
G12,2025-03-11 11:17:37,21992657.391,115572172.876
G06,2025-03-11 11:17:37,22876675.516,120217911.127
G09,2025-03-11 11:17:37,24828151.117,130472855.372
G29,2025-03-11 11:17:37,25464193.82,133815211.292
G13,2025-03-11 11:17:37,22670859.813,119136362.778
G25,2025-03-11 11:17:37,23262002.969,122242632.23
G15,2025-03-11 11:17:37,24797103.383,130309733.293
G11,2025-03-11 11:17:37,21816838.461,114648462.138
G05,2025-03-11 11:17:38,20898406.508,109822087.195
G19,2025-03-11 11:17:38,22038447.203,115813086.656
G20,2025-03-11 11:17:38,20683055.75,108690501.25
G17,2025-03-11 11:17:38,24504293.281,128770971.239
G12,2025-03-11 11:17:38,21992794.266,115572890.495
G06,2025-03-11 11:17:38,22876798.242,120218554.088
G09,2025-03-11 11:17:38,24828579.844,130475108.098
G29,2025-03-11 11:17:38,25463471.391,133811417.035
G13,2025-03-11 11:17:38,22670172.711,119132756.326
G25,2025-03-11 11:17:38,23261833.969,122241744.982
G15,2025-03-11 11:17:38,24796334.703,130305688.62
G11,2025-03-11 11:17:38,21816807.07,114648297.409
G05,2025-03-11 11:17:39,20898159.836,109820791.687
G19,2025-03-11 11:17:39,22038872.609,115815319.848
G20,2025-03-11 11:17:39,20683202.625,108691273.685
G17,2025-03-11 11:17:39,24504779.063,128773518.342
G12,2025-03-11 11:17:39,21992931.227,115573608.634
G06,2025-03-11 11:17:39,22876920.961,120219197.045
G09,2025-03-11 11:17:39,24829007.578,130477361.193
G29,2025-03-11 11:17:39,25462748.469,133807622.679
G13,2025-03-11 11:17:39,22669486.141,119129149.943
G25,2025-03-11 11:17:39,23261665.234,122240858.272
G15,2025-03-11 11:17:39,24795564.508,130301643.854
G11,2025-03-11 11:17:39,21816775.914,114648132.7
G05,2025-03-11 11:17:40,20897913.563,109819496.661
G19,2025-03-11 11:17:40,22039297.445,115817553.465
G20,2025-03-11 11:17:40,20683349.719,108692046.401
G17,2025-03-11 11:17:40,24505263.969,
G12,2025-03-11 11:17:40,21993067.594,115574327.3
G06,2025-03-11 11:17:40,22877042.883,120219840.033
G09,2025-03-11 11:17:40,24829436.594,130479614.659
G29,2025-03-11 11:17:40,25462027.656,133803828.272
G13,2025-03-11 11:17:40,22668799.906,119125543.654
G25,2025-03-11 11:17:40,23261496.023,122239972.131
G15,2025-03-11 11:17:40,24794794.719,130297599.006
G11,2025-03-11 11:17:40,21816744.539,114647968.024
G05,2025-03-11 11:17:41,20897667.203,109818202.099
G19,2025-03-11 11:17:41,22039722.508,115819787.49
G20,2025-03-11 11:17:41,20683496.625,108692819.373
G17,2025-03-11 11:17:41,24505748.43,128778613.359
G12,2025-03-11 11:17:41,21993204.422,115575046.474
G06,2025-03-11 11:17:41,22877165.414,120220483.037
G09,2025-03-11 11:17:41,24829866.211,130481868.488
G29,2025-03-11 11:17:41,25461306.297,133800033.769
G13,2025-03-11 11:17:41,22668113.617,119121937.437
G25,2025-03-11 11:17:41,23261328.008,122239086.525
G15,2025-03-11 11:17:41,24794025.141,130293554.036
G11,2025-03-11 11:17:41,21816713.023,114647803.364
G05,2025-03-11 11:17:42,20897421.188,109816908.053
G19,2025-03-11 11:17:42,22040147.539,115822021.981
G20,2025-03-11 11:17:42,20683643.336,108693592.668
G17,2025-03-11 11:17:42,24506232.945,128781161.256
G12,2025-03-11 11:17:42,21993341.047,115575766.218
G06,2025-03-11 11:17:42,22877288.328,120221126.081
G09,2025-03-11 11:17:42,24830295.18,130484122.742
G29,2025-03-11 11:17:42,25460583.453,133796239.231
G13,2025-03-11 11:17:42,22667427.773,119118331.341
